,Date,User,Tweet
898,2018-02-14 09:19:55+00:00,EMGSOFFICIAL,"Minister of Higher Education Malaysia, Dato Seri Idris Jusoh gave an impactful presentation on Redesigning Higher Education for Industry 4.0 - the Malaysian experience to 2500 participants at Eurasia Higher Education Summit  in Istanbul, Turkey https://t.co/UnwHwT7Ccg"
899,2018-02-13 23:11:31+00:00,must_malaysia,An important aspect of IoT and Industry 4.0 today comes from developing sensors that collects live information.... https://t.co/HWmMYMTHd5
900,2018-02-13 10:25:38+00:00,vkkraja,Industry 4.0 Malaysia courtesy visit to MOF and presentation of nect… https://t.co/zcpEXZrWQU
901,2018-02-12 18:57:34+00:00,LabanAsmar,"Topic Today: Industry 4.0, from the idea to implementation! Joint event in cooperation with the Institution of Engineers in Malaysia (The largest network for engineers of the Malaysian industry). Thanks to Dr. Tan for the great support! #moveon #raisemed @uthmjohor @transUiTM https://t.co/RoEqGGRMUL"
902,2018-02-12 03:07:19+00:00,rizal_rh,How Do We Equip Malaysia's Workforce For Industry 4.0 https://t.co/2A2hrDIJNL
903,2018-02-12 03:04:44+00:00,MPC_HQ,CIDB – MPC partnership to enhance construction industry productivity for industry 4.0 https://t.co/39swoO1mwj #MemacuProduktivitiNegara #DrivingProductivityoftheNation @MITIMalaysia @CIDB_Malaysia
904,2018-02-11 08:02:10+00:00,mat4g13,Malaysia needs to develop Industry 4.0 roadmap https://t.co/a6BAHqbEG2 https://t.co/qL8vkr1jtG
905,2018-02-11 05:32:11+00:00,akmalarif90,"Retweeted BERNAMA (@bernamadotcom):

Malaysia needs to develop Industry 4.0 roadmap https://t.co/6wKMuY9NvG... https://t.co/0fkfc75XhK"
906,2018-02-11 05:02:05+00:00,bernamadotcom,Malaysia needs to develop Industry 4.0 roadmap https://t.co/PjOrJG4fav https://t.co/piLM0x2cy6
907,2018-02-07 12:49:18+00:00,market_demon,"4) Malaysia juga sebenarnya dalam proses bersiap siaga dgn Industry 4.0.
The basic principle of Industry 4.0 is that by connecting machines, work pieces and systems, businesses are creating intelligent networks along the entire value chain that can control each other autonomously"
908,2018-02-04 07:12:17+00:00,NALSMY,“How do we solve/provide services tht caters to Industry 4.0?” “Current way of doing things may not be applicable in the future.” “How do you compare yrself as an entrepreneur in the international level?” Malaysia is on a diff spectrum. Youth can’t become complacent - Mohd Dazriq
909,2018-01-30 13:06:38+00:00,AkeptM,"2018 will herald a new chapter for the higher education in Malaysia as the trendsetter and game-changer in embracing Industry 4.0. 📈 

READ MORE here : https://t.co/l24vej247F…/2018-mandate-embracing-industry-…/
#SoaringUpwards
#AmanatKPT2018
#MoHE
#AKEPT https://t.co/B1CjxpmFUk"
910,2018-01-30 05:00:11+00:00,mazlan_abbas,"Industry 4.0 and Smart City - The ""Energy Pill"" for IoT in Malaysia - IoT World https://t.co/IYTUpZYknp"
911,2018-01-30 04:40:04+00:00,di_cbn,"Bbrp negara maju telah menerapkan peraturan di bidang digital untuk mendorong investasi di bidang TIK, seperti Smart Nation di Singapura, Smart Digital di Malaysia, Internet Plus di Tiongkok, Advanced Manufacturing di Amerika, &amp; Industry 4.0 di Eropa
#CBNinfo #TransformasiDigital"
912,2018-01-28 22:52:22+00:00,masturaishak1,Blockchain should be featured prominently in Industry 4.0++ for #Malaysia #financialinclusion DS @Mustapa_Mohamed https://t.co/FcFHtygG7n
913,2018-01-28 03:00:04+00:00,favoriot,"Industry 4.0 and Smart City - The ""Energy Pill"" for IoT in Malaysia - IoT World https://t.co/oZhW23n4eN"
914,2018-01-27 18:22:28+00:00,bynottt,Function cerita I'm not a robot ni sbb it's a kdrama yg up to date dgn Industry 4.0 (even Malaysia baru nak membangun dgn prinsip ni)
915,2018-01-27 12:43:31+00:00,azizi833,"2018 will herald a new chapter for the higher education in Malaysia as the trendsetter and game-changer in embracing Industry 4.0. 📈 #SoaringUpwards

READ MORE here: https://t.co/XXFen9Nn7W"
916,2018-01-26 08:48:35+00:00,DeloitteMY,"Datuk Tan Theng Hooi, Deloitte Malaysia Country Managing Partner said that business leaders “can take on the challenge of incorporating the benefits of an Industry 4.0 model” in their business as digitisation and automation benefits the entire value chain.”https://t.co/1BPuITwEG5 https://t.co/B2wJcaNj1n"
917,2018-01-23 14:39:39+00:00,Vocation_AI,Malaysia teams up with Microsoft to prepare graduates for Industry 4.0 - Malaysia teams up with Microso https://t.co/l5Juix9ZE2 #NewsFeed
918,2018-01-23 10:00:00+00:00,genna_ash,Malaysia teams up with Microsoft to prepare graduates for Industry 4.0 | By @izzybilton https://t.co/pQQSVSOeQA @MYMicrosoft @Khairykj #STEM #TN50 https://t.co/ja8HRPt4VX
919,2018-01-23 10:00:00+00:00,Study_INTNL,Malaysia teams up with Microsoft to prepare graduates for Industry 4.0 | By @izzybilton https://t.co/E6fjhodXEP @MYMicrosoft @Khairykj #STEM #TN50 https://t.co/ntbCTXgCwp
920,2018-01-23 07:28:44+00:00,FRinMalaysia,"Launching today of @airliquidegroup smart innovative operations center, controlling from KL the production of 20 factories in 8 countries in Asia-Pacific🌐. The best of #FrenchTech &amp; industry 4.0 now in #Malaysia!🌟🌟🌟 https://t.co/OxgrjNJ67R"
921,2018-01-22 21:15:03+00:00,consorcioriesal,"Industry 4.0 and global #HigherEducation will shape the future of work. Perspectives from @LeeLambert3 &amp; Ricardo Castro-Salazar. Interesting cases described from#Malaysia, #Chile, #Mexico, #Indonesia, USA &amp; #UAE https://t.co/sgjHfyaDu9 … @tucsonstar @NoorulAinur @idrisjusoh @pcc https://t.co/as613HAllu"
922,2018-01-21 16:02:27+00:00,fmarmole,"Industry 4.0 and global #HigherEducation will shape the future of work. Perspectives from @LeeLambert3 &amp; Ricardo Castro-Salazar. Interesting cases described from #Malaysia, #Chile, #Mexico, #Indonesia, USA &amp; #UAE https://t.co/oGdNZqRbtn @tucsonstar @NoorulAinur @idrisjusoh @pcc https://t.co/nAedIO74Qy"
923,2018-01-18 13:25:50+00:00,seemaduggal1,"YB. Khairy Jamaluddin, Minister of Youth and Sports will be at the launch of Digital ILKBS powered by Microsoft for Industry 4.0. Stay tuned for the official launch from Microsoft Malaysia at 3.45 p.m. today! https://t.co/fxbEXaCCnE #MicrosoftEdu #edtech"
924,2018-01-18 12:46:12+00:00,DrSaida2017,"YB. Khairy Jamaluddin, Minister of Youth and Sports will be at the launch of Digital ILKBS powered by Microsoft for Industry 4.0. Stay tuned for the official launch from Microsoft Malaysia at 3.45 p.m. today! https://t.co/jDUBXKHLy1 #MicrosoftEdu #edtech"
925,2018-01-18 05:30:00+00:00,MYMicrosoft,"YB. Brig Jen Khairy Jamaluddin, Minister of Youth and Sports will be at the launch of Digital ILKBS powered by Microsoft for Industry 4.0. Stay tuned for the official launch live broadcast from Microsoft Malaysia at 3.45 p.m. today! https://t.co/EQikrnWCOB"
926,2018-01-16 13:37:29+00:00,sgcloud,"Malaysia advances in STEM industries, prepared for Industry 4.0, says government rep… https://t.co/Eh1Djb0eqI"
927,2018-01-16 13:23:56+00:00,janaloka_com,"Malaysia advances in STEM industries, prepared for Industry 4.0, says government rep https://t.co/UOPyQwknNv via https://t.co/Htfsaib0Ws"
928,2018-01-16 13:23:23+00:00,bumno,"Malaysia advances in STEM industries, prepared for Industry 4.0, says government rep https://t.co/MLaT0dIthE"
929,2018-01-16 13:14:08+00:00,OneCloud_Ops,"Malaysia advances in STEM industries, prepared for Industry 4.0, says government rep https://t.co/FmFBKUq2ml"
930,2018-01-16 12:32:46+00:00,sabahmajujaya,"Malaysia advances in STEM industries, prepared for Industry 4.0, says government rep https://t.co/XEKvTJHhKP #news"
931,2018-01-16 12:32:37+00:00,sgcloud,"Malaysia advances in STEM industries, prepared for Industry 4.0, says government rep… https://t.co/ekLjJPHSjF"
932,2018-01-16 12:32:29+00:00,sgcloud,"Malaysia advances in STEM industries, prepared for Industry 4.0, says government rep… https://t.co/mIbWKSy4sl"
933,2018-01-16 12:22:11+00:00,NewsKualalumpur,"Malaysia advances in STEM industries, prepared for Industry 4.0, says government rep https://t.co/7GGU1Nd8ag"
934,2018-01-16 11:52:03+00:00,malaymail,"Malaysia advances in STEM industries, prepared for Industry 4.0, says government rep https://t.co/N0JW6hHzrx"
935,2018-01-04 22:27:01+00:00,zaidlearn,"EDUCATION TREND OF THE YEAR 2018 IS...?
Last year it was ‘Education 4.0’ (influenced by Industry 4.0). What education trend do you think will dominate 2018? Any predictions to share? What do you think? #innovation #creativity #trends #education #soaringupwards #malaysia https://t.co/YqD8jRjjwT"
936,2018-01-04 05:42:03+00:00,akuskizo,Orang kat luat risau pekerjaan mereka akan hilang sebab industry 4.0 or AI. Kat malaysia org risau hilang kerja dirembat kronisme
937,2018-01-01 16:42:12+00:00,sabrinacassiope,"while Malaysia is moving towards industry 4.0 focusing on TVET, China is gearing up for artificial intelligence. what a world we live in the future."
938,2017-12-29 12:31:11+00:00,YCPSolidiance,"Malaysia's logistics sector, as with manufacturing, will expect a moderately high impact of Industry 4.0 and see Cloud Computing as the most impactful technology. https://t.co/3Pc0svkPKQ 

#industry40 #CloudComputing #automation #malaysia #logistics https://t.co/y359hwwrNn"
939,2017-12-27 03:57:08+00:00,KPintarSB,EMBRACE MALAYSIA’S FOURTH INDUSTRIAL REVOLUTION (INDUSTRY 4.0) OR RISKED BEING LEFT BEHIND - NAM NEWS NETWORK https://t.co/aqzVsgPZ1S
940,2017-12-22 05:00:07+00:00,SwisslogInspire,Swisslog's Dickson Yeo shared his thoughts on the recent article about Malaysia’s 4th Industrial Revolution. Swisslog is ready to support Malaysia companies to embark on the Industry 4.0 Journey &gt;&gt; https://t.co/nyESVip4GI https://t.co/lpsUWtkNxs
941,2017-12-22 02:46:55+00:00,4wesleynet,Japanese executives cool to Malaysia's thirst for Industry 4.0- Nikkei Asian Review https://t.co/1Ol04UpXbt
942,2017-12-21 12:28:28+00:00,YCPSolidiance,"Malaysia's manufacturing sector seems to expect a moderately high impact of Industry 4.0 and see the Internet of Things as the most impactful technology. https://t.co/3Pc0svkPKQ

#industry40 #IoT #automation #malaysia #manufacturing https://t.co/JrcYeNUrLv"
943,2017-12-21 04:30:24+00:00,NikkeiAsia,Japanese executives cool to Malaysia's thirst for Industry 4.0 https://t.co/LYqjrwy6cB
944,2017-12-20 04:42:03+00:00,freefazlee,Session 1 Theme - Design in Creative Industry in Malaysia. Design &amp; Creative Industry Forum 4.0
945,2017-12-15 07:49:32+00:00,77Weaver49,Malaysia:MITI coordinates working groups for Industry 4.0 framework – The Malaysian Reserve https://t.co/anTp8oiWjr
946,2017-12-14 06:00:03+00:00,Universal_Robot,#Automation resulting from Industry 4.0 &amp; #robotics will allow #SMEs re-energise #Malaysia #manufacturing via @mmail https://t.co/xY7Gf5fPsL https://t.co/DVX3VJzdNj
947,2017-12-11 02:01:12+00:00,smecorp,"Gracing the Sarawak’s Outreach Programme on Industry 4.0 today is YB Datuk Chua Tee Yong @chuaty, Deputy Minister of MITI accompanied by YB Encik Malcom Mussen Lamoh, Asst. Minister of MIED Sarawak and En Nik Syahril representing SME Corp. Malaysia @MITIMalaysia @chah15 https://t.co/ltVuzGSjkD"
948,2017-12-08 13:53:18+00:00,engineer_gone,RT @crossertech: @HitachiGlobal sees growth of #InternetofThings in #Malaysia and the rest of Southeast #Asia – we believe that every country has to invest and prepare for Industry 4.0 https://t.co/oNK8drWwH2 #IoT #Automation #AI #technology #industry4.0 https://t.co/hp4PGkB82R
949,2017-12-08 13:50:06+00:00,crossertech,@HitachiGlobal sees growth of #InternetofThings in #Malaysia and the rest of Southeast #Asia – we believe that every country has to invest and prepare for Industry 4.0 https://t.co/mN9bP6a9Cj #IoT #Automation #AI #technology #industry4.0 https://t.co/Ih3yIIU4lO
950,2017-12-06 12:14:27+00:00,YCPSolidiance,"The manufacturing sector is the second largest contribution to #Malaysia’s GDP at 23% ($MYR 254 billion in 2016) and is driven largely by exports. But is it ready for Industry 4.0? Find out: https://t.co/zlrVK4gLXf

#industry40 #IoT #Manufacturing #Insights #BigData https://t.co/STsDjI1mwt"
951,2017-12-06 01:58:35+00:00,wigtamalaysia,"Malaysia Higher Education Forum 2017 Redesigning Education For Industry 4.0 - MOHE, KLConvCentre. https://t.co/VzzIU7hHre"
952,2017-12-05 11:38:49+00:00,YCPSolidiance,"How can companies in #Malaysia keep up with new technology and what are the expected impacts of Industry 4.0? Fabian Boegershausen, Manager at Solidiance, delivers key insights on the topic.
#industry40 #IoT #BigData #CloudComputing #automation 

https://t.co/y3F1r3w5mj"
953,2017-12-04 11:30:43+00:00,YCPSolidiance,"Out of ~200 companies screened in #Malaysia, our findings suggest that 45% of them believe Industry 4.0 will most likely impact the industry they operate in. https://t.co/zlrVK4gLXf

#Industry40 #bigdata #survey #IoT #CloudComputing #automation #manufacturing https://t.co/VONxtQrHsM"
954,2017-12-03 02:21:07+00:00,idrisjusoh,"Redesigning Higher Education in Malaysia for Industry 4.0. 
Humanising technology, industry, and education. #SoaringUpwards https://t.co/s5d601gOjK"
955,2017-12-02 08:49:16+00:00,pasangasays,Solidiance Publishes a New White Paper “Is Malaysia Ready for Industry 4.0? https://t.co/U8SCgi0iqg
956,2017-12-02 08:48:12+00:00,pasangasays,Solidiance Publishes a New White Paper “Is Malaysia Ready for Industry 4.0? https://t.co/v2oupz9akQ
957,2017-12-01 10:11:42+00:00,kaytics,Solidiance Publishes a New White Paper “Is Malaysia Ready for Industry 4.0? https://t.co/wl4vQgF4UC
958,2017-12-01 10:00:13+00:00,PRcomManufactur,"Solidiance Publishes a New White Paper ""Is Malaysia Ready for Industry 4.0? https://t.co/7lNJcjiw1B"
959,2017-12-01 02:14:06+00:00,MITIMalaysia,Malaysia and Industry 4.0: Executives Cite Need for Skilled Workers as Top Concern @TokPa_Comms #mitimatters  https://t.co/McMsI4HRaY
960,2017-11-30 10:32:23+00:00,YCPSolidiance,"We screened ~200 companies in #Malaysia on the technology that would impact them the most for Industry 4.0 and the top three with the highest scores are: Cloud computing, Big Data, and The Internet of Things. https://t.co/zlrVK4gLXf

#industry40 #IoT #AI #digital #BigData https://t.co/INTGiLjdRF"
961,2017-11-29 03:04:49+00:00,YCPSolidiance,"Solidiance releases a new #whitepaper on the expected impacts of Industry 4.0 in #Malaysia, focusing on three key sectors: #Manufacturing, #Logistics, and #Healthcare. DOWNLOAD NOW: https://t.co/zlrVK4gLXf 

#industry40 #DigitalTransformation #IoT #AI #Bigdata #digital https://t.co/WAta23YOpp"
962,2017-11-29 03:00:04+00:00,oananews,Malaysia's Industry 4.0 Blueprint to Be Issued At End-Sept 2018 - MITI https://t.co/QxN6ZvxX3g
963,2017-11-28 23:35:39+00:00,miricom,ICYMI: Malaysia needs to be in Industry 4.0 – Manyin https://t.co/zk8emd8QFe
964,2017-11-28 07:58:37+00:00,KenChapman46,"Listening to MIGHT partnership organization from Malaysia at GIS2P17 as it drives high tech ecosystem as facilitator, content provided &amp; strategic advisor roles in foresight, Industry 4.0 &amp; sustainable cities/communities. Lots of possible collaboration w Canada esp Alberta."
965,2017-11-28 03:15:59+00:00,qaiyumalidin,Malaysia needs to be in Industry 4.0 – Manyin https://t.co/xUgIlTvpAC
966,2017-11-28 02:57:49+00:00,IzzyOzzyYaw,Malaysia needs to be in Industry 4.0 – Manyin https://t.co/Rem2Mn7rB4.
967,2017-11-27 17:32:23+00:00,miricom,Malaysia needs to be in Industry 4.0 – Manyin https://t.co/zk8emd8QFe
968,2017-11-27 04:09:48+00:00,jacobt_jr,"Forum session at HGCI 2017 - ""Preparing Malaysia for Industry 4.0 and Beyond"" #hgci2017 https://t.co/eow1Qol7FX"
969,2017-11-26 14:01:30+00:00,hazreew,"Malaysia Higher Education Forum 2017 : “ Redesigning Education for Industry 4.0 “.

Session 6: Science, Skills and Sty https://t.co/IJpP3zdJsN"
970,2017-11-26 13:57:59+00:00,hazreew,"Malaysia Higher Education Forum 2017 : “ Redesigning Education for Industry 4.0 “.

Session 6:… https://t.co/uDMpgDvmsG"
971,2017-11-24 15:26:29+00:00,hazreew,"With Dato’ Seri Idris Jusoh, Minister of Higher Education of Malaysia at Malaysia Higher Education Forum 2017 : “ Redesigning Education for Industry 4.0 “. Soaring Upwards! https://t.co/6oaM5cyFYA"
972,2017-11-24 15:25:10+00:00,hazreew,Malaysia Higher Education Forum 2017 : “ Redesigning Education for Industry 4.0 “. Soaring Upwards! https://t.co/kDYtvxjp3t
973,2017-11-24 11:37:01+00:00,syafenaez,Malaysia Higher Education Forum 2017 : “ Redesigning Education for Industry 4.0 “. Soaring Upwards! #MyHEF2017 #syastorytales https://t.co/FVWO4Q8wCD
974,2017-11-24 08:50:06+00:00,grokglobal,#Malaysia - MOHE taking steps to address Industry 4.0. https://t.co/OE7pScdvN6
975,2017-11-24 07:58:56+00:00,hazreew,Malaysia Higher Education Forum 2017 : “ Redesigning Education for Industry 4.0 “. Soaring… https://t.co/JstXMcVIDJ
976,2017-11-24 06:58:52+00:00,hazreew,Malaysia Higher Education Forum 2017 : “ Redesigning Education for Industry 4.0 “. Soaring Upwards! https://t.co/Wa6Gv0LfbN
977,2017-11-23 14:41:42+00:00,jureyrosli,"Teaching By Doing - Industry 4.0
Menteri yg bijak mentransformasikan bidang akademik Malaysia.Creative Content Industry Guild Malaysia menyokong usaha ini.Tahniah @idrisjusoh"
978,2017-11-23 09:34:38+00:00,FRinMalaysia,"Industry 4.0 seminar with @FEIRAN_Tech and @Dassault3DS, major French contributor to new industrial revolution in #Malaysia, from aerospace and automotive to rail, maritime and smart cities of the future 🌐🏘♻ https://t.co/QzLx1GicP5"
979,2017-11-23 01:53:26+00:00,NewsBFM,".@MoheOfficial Minister, @IdrisJusoh giving welcome remarks at Malaysia Higher Education Forum 2017, themed Redesigning Education for Industry 4.0.

#MyHEF2017 https://t.co/YeX44nEotS"
980,2017-11-23 00:26:56+00:00,ZamiliMajid,"Malaysia needs a pool of Generation-IoT to propel into the era of the Internet of Things and turn the National IoT Strategic Framework into a reality.
Journey Towards Industry 4.0 With IoT https://t.co/oEH0WPrGSs"
981,2017-11-22 12:30:47+00:00,MOHEOfficial,"*INVITATION to MALAYSIA HIGHER EDUCATION FORUM 2017*: themed Redesigning Education for Industry 4.0”

When?... https://t.co/EDug5IXkZI"
982,2017-11-22 06:15:53+00:00,MOHEOfficial,"*INVITATION to MALAYSIA HIGHER EDUCATION FORUM 2017*: themed Redesigning Education for Industry 4.0”

When?... https://t.co/IP2MJheBXV"
983,2017-11-22 05:15:03+00:00,MOHEOfficial,"INVITATION to MALAYSIA HIGHER EDUCATION FORUM 2017: themed Redesigning Education for Industry 4.0”
When? 23-24... https://t.co/w6E8a59YyE"
984,2017-11-22 04:42:15+00:00,MOHEOfficial,"*INVITATION to MALAYSIA HIGHER EDUCATION FORUM 2017*: themed Redesigning Education for Industry 4.0”
When? *23-24... https://t.co/hTd0JVkMKz"
985,2017-11-22 03:00:03+00:00,MOHEOfficial,"JEMPUTAN KE MALAYSIA HIGHER EDUCATION FORUM 2017 Redesigning Education for Industry 4.0

Bila? 23-24 Nov 2017... https://t.co/q0stKZ3DoQ"
986,2017-11-22 01:14:45+00:00,jpt_kpt,"JEMPUTAN KE MALAYSIA HIGHER EDUCATION FORUM 2017 

Redesigning Education for Industry 4.0
Bila? 23-24 Nov 2017... https://t.co/eh7eYQdfDU"
987,2017-11-22 00:26:32+00:00,MOHEOfficial,"*INVITATION to MALAYSIA HIGHER EDUCATION FORUM 2017*: themed Redesigning Education for Industry 4.0” 

When?... https://t.co/SeVgHKsWGv"
988,2017-11-22 00:00:04+00:00,MOHEOfficial,"INVITATION to MALAYSIA HIGHER EDUCATION FORUM 2017: themed Redesigning Education for Industry 4.0” 

When? 23-24... https://t.co/5VG7Fpu11V"
989,2017-11-21 10:11:22+00:00,techmanrobot,#Malaysia is getting ready for #Industry40 to increase efficiency &amp; reduce costs via @Techmanrobot 😀Let's see industry 4.0 week activities in Malaysia @PSDC https://t.co/aZHtOjuybS
990,2017-11-21 07:53:04+00:00,masturaishak1,"Malaysia’s 2018 Budget Proposal:  ""Principle 
 Hub Incentive"" . There's a difference between 4th Industrial Rev. and Industry 4.0 https://t.co/KJoq6rerst via @Frontera"
991,2017-11-21 05:30:04+00:00,MOHEOfficial,"JEMPUTAN KE MALAYSIA HIGHER EDUCATION FORUM 2017 Redesigning Education for Industry 4.0

Bila? 23-24 Nov 2017... https://t.co/oziirFU10d"
992,2017-11-21 04:30:04+00:00,MOHEOfficial,"INVITATION to MALAYSIA HIGHER EDUCATION FORUM 2017: themed Redesigning Education for Industry 4.0” 

When? 23-24... https://t.co/ACRRmStQFL"
993,2017-11-17 10:17:32+00:00,AmChamMalaysia,Malaysia`s E&amp;E paves the way for Industry 4.0 https://t.co/iobeDpSdFb
994,2017-11-17 00:58:47+00:00,MITIMalaysia,Industry 4.0 to surge Japanese FDI in Malaysia @TokPa_Comms #mitimatters  https://t.co/GKaWRFVyx3
995,2017-11-17 00:58:23+00:00,MITIMalaysia,Malaysia's E&amp;amp;E paves the way for Industry 4.0 @TokPa_Comms #mitimatters  https://t.co/YAHOECAPuX
996,2017-11-17 00:57:20+00:00,MITIMalaysia,Industry 4.0 to surge Japanese FDI in Malaysia @TokPa_Comms @OfficialMIDA #mitimatters  https://t.co/WB73J2jNRr
997,2017-11-17 00:56:12+00:00,MITIMalaysia,Malaysia's E&amp;E paves the way for Industry 4.0 @TokPa_Comms #mitimatters  https://t.co/7v1RHw3wEu
998,2017-11-16 11:42:37+00:00,4wesleynet,Industry 4.0 to surge Japanese FDI in Malaysia https://t.co/xNutMx2lek
999,2017-11-16 09:48:00+00:00,77Weaver49,Malaysia’s E&amp;E paves the way for Industry 4.0 | New Straits Times | Malaysia General Business Sports and Lifestyle… https://t.co/OfgRET7E91
1000,2017-11-16 09:05:08+00:00,OfficialMIDA,Malaysia`s E&amp;amp;E paves the way for Industry 4.0 https://t.co/rEBLHNJoUV
1001,2017-11-16 08:40:13+00:00,CommsMsi,"Retweeted MIDA (@OfficialMIDA):

Industry 4.0 to surge Japanese FDI in Malaysia https://t.co/qkfRi2Qnpf... https://t.co/SNZDe8js1Q"
1002,2017-11-16 08:36:58+00:00,rekastudios,"Our CEO, @Haboque as one of the speakers for Intel IoT Malaysia 2017 discussing about Malaysian Capabilities in Providing IoT &amp; Industry 4.0 Solutions at MITI Tower, Kuala Lumpur.

#Intel
#IoTMalaysia2017 
#REKA
#rekastudios https://t.co/zzkbkcmqqy"
1003,2017-11-16 05:21:29+00:00,OfficialMIDA,Industry 4.0 to surge Japanese FDI in Malaysia https://t.co/8CBHFGk9XS https://t.co/OONAhG6vFq
1004,2017-11-16 01:54:12+00:00,yclim95,"Industry 4.0 : STEM TVET 🇲🇾
#mydigitalmaker #STEM #TVET #MIGHT #PIMA #Malaysia #MalaysianNews #updates

https://t.co/KIUZX8YzMn"
1005,2017-11-13 14:49:16+00:00,MechatronicsEdC,Our #mechatronics community mentioned at the Workshop on Eng Edu Innovation for Industry 4.0 at #WEEF2017 in Malaysia https://t.co/1OGOAATiwd
1006,2017-11-10 02:00:39+00:00,RH_Bots,Universal_Robot: #Malaysia is getting ready for #Industry 4.0 to increase efficiency &amp; reduce costs via myStarjobd… https://t.co/W9Nkgde6Cc
1007,2017-11-10 02:00:09+00:00,Universal_Robot,#Malaysia is getting ready for #Industry 4.0 to increase efficiency &amp; reduce costs via @myStarjobdotcom  https://t.co/YlvvJcBhSB https://t.co/dsrwKAaiuZ
1008,2017-11-09 23:00:49+00:00,michael_warren,Good session last night doing an Industry 4.0 talk at the International Islamic University of Malaysia.. #Industry40 @IIUMOnline @InvestKL https://t.co/mDZvinOPc4
1009,2017-11-08 09:36:47+00:00,mrsGraceElebra,And human capital malaysia is already talking about Industry 4.0. I hope we Sabahans will at least feel challenged by the fast pace world we are living now
1010,2017-11-07 22:16:31+00:00,kris_bley,How Malaysia is getting ready for Industry 4.0: Certification and Training for Next Generation Workers https://t.co/ekeGnVcLq1
1011,2017-11-07 11:57:44+00:00,kris_bley,One of the topics of big interest during every discussion I had in Malaysia: Industry 4.0.
1012,2017-11-07 07:54:48+00:00,jackverr54,#SmartCity - @SlideShare-Industry 4.0 and Smart City The Energy Pill for IoT in Malaysia https://t.co/DV40pNcPXK
1013,2017-11-06 09:48:58+00:00,oananews,"Malaysia's Talentcorp Forms Industry Advisory Panel, Talent Compact 4.0 https://t.co/fxTBXSIfLZ"
1014,2017-11-01 02:41:30+00:00,DrZamanRokon,#Malaysia's #labor advantage dried up.#Capital in importing machinery is sustaining manufacturing jobs. Will it is succeed in #Industry 4.0? https://t.co/jHcTTsg2zJ
1015,2017-10-31 09:05:45+00:00,Rezalk23,"NKEA E&amp;E as driving platform for Malaysia's Industry 4.0 with MOSTI &amp; MITI, Innovation &amp; Manufacturing
@WTangau
@Mustapa_Mohamed
@IdrisJala_"
1016,2017-10-30 03:00:02+00:00,favoriot,Industry 4.0 with the help of #GenerationIoT can propel Malaysia to be a global player. Get ready for the jobs of the future! https://t.co/gFKWgL3ghh
1017,2017-10-29 09:00:29+00:00,mazlan_abbas,Industry 4.0 with the help of #GenerationIoT can propel Malaysia to be a global player. Get ready for the jobs of the future! https://t.co/HtbeFyQl5H
1018,2017-10-28 05:16:48+00:00,guzmanadrian,"""FMM welcomes Industry 4.0 push | New Straits Times | Malaysia ... - New Straits Times Online"" https://t.co/sqp65KX84V"
1019,2017-10-28 01:14:28+00:00,aravinthan73,Making Industry 4.0 a reality for Malaysia https://t.co/Fae0V2cE26
1020,2017-10-28 01:00:15+00:00,leaderonomics,"At the dawn of Industry 4.0, is Malaysia ready for smart factories? #SmartManufacturing
#Download our #eMag now!
https://t.co/d1R0lTePsn https://t.co/FGmdEbS93X"
1021,2017-10-26 08:01:45+00:00,dtacmovement,#MerdekaAward [VIDEO] How is Malaysia preparing the next generation for the Industry 4.0?  https://t.co/L4ilDXcoLQ
1022,2017-10-26 08:01:36+00:00,mat4g13,#MerdekaAward [VIDEO] How is Malaysia preparing the next generation for the Industry 4.0?  https://t.co/QMUEKu2Dnp
1023,2017-10-26 07:57:08+00:00,501Awani,#MerdekaAward [VIDEO] How is Malaysia preparing the next generation for the Industry 4.0?  https://t.co/2xJU3nkzXp
1024,2017-10-24 03:29:04+00:00,MonroeConsult,#Recruitment high on agenda at Monroe #Malaysia’s C-level breakfast discussion on Industry 4.0 https://t.co/wOxNnbS94O #HR #Tech #IT #Asia https://t.co/lJxjKZyq2r
1025,2017-10-24 02:00:00+00:00,SarawakYES,"Industry 4.0: #Malaysia and #TVET.
https://t.co/BbMSmHngLx
#career #education #IR4 #Industry4 #digitaleconomy https://t.co/RG4JqHhHTV"
1026,2017-10-19 04:17:14+00:00,NanoMalaysia,CEO NanoMalaysia as one of the Panelist at International Biomass Conference Malaysia 2017 - Biomass Industry Revolution 4.0 in Kuching https://t.co/SxMRzTUyZY
1027,2017-10-18 01:30:51+00:00,Rezalk23,Idea for Malaysia's Industry 4.0 - Things for Services for Function for EcoSystem of Functions #Industry4 #4IR
1028,2017-10-17 14:22:57+00:00,ayutanix,Kaneka Concocts an Impeccable Infrastructure Formula for Malaysia’s Industry 4.0 Vision With Nutanix https://t.co/ebhGIh5CeD
1029,2017-10-17 13:06:06+00:00,k_kadenlife,Kaneka Concocts an Impeccable Infrastructure Formula for Malaysia’s Industry 4.0 Vision With Nutanix https://t.co/pi0FtSDb4I
1030,2017-10-17 11:35:56+00:00,feel_on_,Kaneka Concocts an Impeccable Infrastructure Formula for Malaysia’s Industry 4.0 Vision With Nutanix https://t.co/CPpMXZqauK
1031,2017-10-17 11:05:46+00:00,bishokuseikatsu,Kaneka Concocts an Impeccable Infrastructure Formula for Malaysia’s Industry 4.0 Vision With Nutanix https://t.co/fl8LQ9PiRg
